Codice_Interno;Descrizione;Produttore;Codice Produttore
094122605;Raccordo a compressione curvo Femmina - 26 x 3/4;T.D.M.;1070 3426
094122606;Raccordo a compressione curvo Femmina - 26 x 1";T.D.M.;1070 0126
094123206;Raccordo a compressione curvo Femmina - 32 x 1";T.D.M.;1070 0132
094161604;Raccordo a compressione curvo Femmina con flangia - 16 x 1/2;T.D.M.;1080 1216
094161605;Raccordo a compressione curvo Femmina con flangia - 16 x 3/4;T.D.M.;1080 3416
094162004;Raccordo a compressione curvo Femmina con flangia - 20 x 1/2;T.D.M.;1080 1220
094162005;Raccordo a compressione curvo Femmina con flangia - 20 x 3/4;T.D.M.;1080 3420
0941816;Raccordo a compressione a TEE - 16 x 16 x 16;T.D.M.;1045 16
0941820;Raccordo a compressione a TEE - 20 x 20 x 20;T.D.M.;1045 20
0941826;Raccordo a compressione a TEE - 26 x 26 x 26;T.D.M.;1045 26
0941832;Raccordo a compressione a TEE - 32 x 32 x 32;T.D.M.;1045 32
0941916;TAPPO TERMINALE A COMPRESSIONE PER MULTISTRATO - 16;T.D.M.;102016
0941920;TAPPO TERMINALE A COMPRESSIONE PER MULTISTRATO - 20;T.D.M.;102020
094201604;Raccordo a compressione a TEE Maschio - 16 x 1/2 x 16;T.D.M.;1060 1216
094202004;Raccordo a compressione a TEE Maschio - 20 x 1/2 x 20;T.D.M.;1060 1220
094202005;Raccordo a compressione a TEE Maschio - 20 x 3/4 x 20;T.D.M.;1060 3420
094202605;Raccordo a compressione a TEE Maschio - 26 x 3/4 x 26;T.D.M.;1060 3426
094202606;Raccordo a compressione a TEE Maschio - 26 x 1" x 26;T.D.M.;1060 0126
094203206;Raccordo a compressione a TEE Maschio - 32 x 1" x 32;T.D.M.;1060 0132
094221604;Raccordo a compressione a TEE Femmina - 16 x 1/2 x 16;T.D.M.;1055 1216
094222004;Raccordo a compressione a TEE Femmina - 20 x 1/2 x 20;T.D.M.;1055 1220
094222005;Raccordo a compressione a TEE Femmina - 20 x 3/4 x 20;T.D.M.;1055 3420
094222605;Raccordo a compressione a TEE Femmina - 26 x 3/4 x 26;T.D.M.;1055 3426
094222606;Raccordo a compressione a TEE Femmina - 26 x 1" x 26;T.D.M.;1055 0126
094223206;Raccordo a compressione a TEE Femmina - 32 x 1" x 32;T.D.M.;1055 0132
094241604;Raccordo a compressione diritto Maschio - 16 x 1/2;T.D.M.;1030 1216
094241605;Raccordo a compressione diritto Maschio - 16 x 3/4;T.D.M.;1030 3416
094242004;Raccordo a compressione diritto Maschio - 20 x 1/2;T.D.M.;1030 1220
094242005;Raccordo a compressione diritto Maschio - 20 x 3/4;T.D.M.;1030 3420
094242605;Raccordo a compressione diritto Maschio - 26 x 3/4;T.D.M.;1030 3426
094242606;Raccordo a compressione diritto Maschio - 26 x 1";T.D.M.;1030 0126
094243206;Raccordo a compressione diritto Maschio - 32 x 1";T.D.M.;1030 0132
0942816;Raccordo a compressione diritto doppio - 16 x 16;T.D.M.;1040 16
0942820;Raccordo a compressione diritto doppio - 20 x 20;T.D.M.;1040 20
0942826;Raccordo a compressione diritto doppio - 26 x 26;T.D.M.;1040 26
0942832;Raccordo a compressione diritto doppio - 32 x 32;T.D.M.;1040 32
0943016;Raccordo a compressione curvo doppio - 16 x 16;T.D.M.;1065 16
0943020;Raccordo a compressione curvo doppio - 20 x 20;T.D.M.;1065 20
0943026;Raccordo a compressione curvo doppio - 26 x 26;T.D.M.;1065 26
0943032;Raccordo a compressione curvo doppio - 32 x 32;T.D.M.;1065 32
5023009;UNITA' INTERNA ELITE F2 - 9000 BTU;TCL;SN09F2FO
5023012;UNITA' INTERNA ELITE F2 - 12000 BTU;TCL;SN12F2FO
5023018;UNITA' INTERNA ELITE F2 - 18000 BTU;TCL;SN18F2FO
5023024;UNITA' INTERNA ELITE F2 - 24000 BTU;TCL;SN24F2FO
5023209;UNITA' ESTERNA ELITE F2 - 9000 BTU;TCL;ST09FO
5023212;UNITA' ESTERNA ELITE F2 - 12000 BTU;TCL;ST12FO
5023218;UNITA' ESTERNA ELITE F2 - 18000 BTU;TCL;ST18FO
5023224;UNITA' ESTERNA ELITE F2 - 24000 BTU;TCL;ST24FO
5023409;UNITA' INTERNA P9 9000 Btu;TCL;SN09P9S1
5023412;UNITA' INTERNA P9 12000 Btu;TCL;SN12P9S1
5023418;UNITA' INTERNA P9 18000 Btu;TCL;SN18P9S1
5023424;UNITA' INTERNA P9 24000 Btu;TCL;SN24P9S1
5023609;UNITA' ESTERNA P9 9000 Btu;TCL;ST09P3
5023612;UNITA' ESTERNA P9 12000 Btu;TCL;ST12P3
5023618;UNITA' ESTERNA P9 18000 Btu;TCL;ST18P3
5023624;UNITA' ESTERNA P9 24000 Btu;TCL;ST24P3
5024018;UNITA' ESTERNA MULTISPLIT TCL Dual 18-2;TCL;MT1821
5024027;UNITA' ESTERNA MULTISPLIT TCL Trial 27-3;TCL;MT2730
5024032;UNITA' ESTERNA MULTISPLIT TCL Quadril 32-4;TCL;MT3240
5024042;UNITA' ESTERNA MULTISPLIT TCL Penta 42-5;TCL;MT4250
5024209;UNITA' INTERNA CASSETTA TCL - 9000 BTU;TCL;MN09SS1
5024212;UNITA' INTERNA CASSETTA TCL - 12000 BTU;TCL;SM12SS0
5024309;UNITA' ESTERNA PER SERIE COMMERCIALE TCL 9000 Btu;TCL;ST09P0
5024312;UNITA' ESTERNA PER SERIE COMMERCIALE TCL 12000 Btu;TCL;ST12P0
5024318;UNITA' ESTERNA PER SERIE COMMERCIALE TCL 18000 Btu;TCL;ST18P2
5024324;UNITA' ESTERNA PER SERIE COMMERCIALE TCL 24000 Btu;TCL;MT2411
5024330;UNITA' ESTERNA PER SERIE COMMERCIALE TCL 30000 Btu;TCL;MT3011
5024336;UNITA' ESTERNA PER SERIE COMMERCIALE TCL 36000 Btu;TCL;MT3611
5024342;UNITA' ESTERNA PER SERIE COMMERCIALE TCL 42000 Btu;TCL;MT4211
5024348;UNITA' ESTERNA PER SERIE COMMERCIALE TCL 48000 Btu;TCL;MT4831
5024355;UNITA' ESTERNA PER SERIE COMMERCIALE TCL 55000 Btu;TCL;MT5531
5024409;UNITA' ESTERNA CASSETTA TCL - 9000 Btu;TCL;MT09S10
5024412;UNITA' ESTERNA CASSETTA TCL - 12000 Btu;TCL;MT12510
5024609;UNITA' INTERNA CASSETTA TCL - 9000 Btu;TCL;MN09SS0
5024612;UNITA' INTERNA CASSETTA TCL - 12000 Btu;TCL;MN12SS0
5024618;UNITA' INTERNA CASSETTA TCL - 18000 Btu;TCL;MN18SS3
5024624;UNITA' INTERNA CASSETTA TCL - 24000 Btu;TCL;MN24SS1
5024630;UNITA' INTERNA CASSETTA TCL - 30000 Btu;TCL;MN30SS1
5024636;UNITA' INTERNA CASSETTA TCL - 36000 Btu;TCL;MN36SS1
5024642;UNITA' INTERNA CASSETTA TCL - 42000 Btu;TCL;MN42SS1
5024648;UNITA' INTERNA CASSETTA TCL - 48000 Btu;TCL;MN48S3S1
5024655;UNITA' INTERNA CASSETTA TCL - 55000 Btu;TCL;MN55S3S1
5024702;PANNELLO 60X60 PER CASSETTA TCL - 65x65;TCL;NPAN60S1
5024704;PANNELLO 60X60 PER CASSETTA TCL - 95x95;TCL;NPAN90S1
5024809;UNITA' INTERNA CONSOLE MULTISPLIT TCL 9000 BTU;TCL;MN09ZS0
5024812;UNITA' INTERNA CONSOLE MULTISPLIT TCL 12000 BTU;TCL;MN12ZS0
5024818;UNITA' INTERNA CONSOLE MULTISPLIT TCL 18000 BTU;TCL;MN18ZS0
5024924;UNITA' INTERNA CONVERTIBILE SOFFITTO E PAVIMENTO TCL 24000 Btu;TCL;MN24L11
5024930;UNITA' INTERNA CONVERTIBILE SOFFITTO E PAVIMENTO TCL 30000 Btu;TCL;MN30L11
5024936;UNITA' INTERNA CONVERTIBILE SOFFITTO E PAVIMENTO TCL 36000 Btu;TCL;MN36L11
5024942;UNITA' INTERNA CONVERTIBILE SOFFITTO E PAVIMENTO TCL 42000 Btu;TCL;MN42L11
5024948;UNITA' INTERNA CONVERTIBILE SOFFITTO E PAVIMENTO TCL 48000 Btu;TCL;MN48L31
5024955;UNITA' INTERNA CONVERTIBILE SOFFITTO E PAVIMENTO TCL 55000 Btu;TCL;MN55L31
5025009;UNITA' ESTERNA CONSOLLE PER MONO TCL - 9000 Btu;TCL;MT0910
5025012;UNITA' ESTERNA CONSOLLE PER MONO TCL - 12000 Btu;TCL;MT1210
5025018;UNITA' ESTERNA CONSOLLE PER MONO TCL - 18000 Btu;TCL;MT1810
5025209;UNITA' INTERNA CONSOLLE TCL - 9000 Btu;TCL;MN09Z2
5025212;UNITA' INTERNA CONSOLLE TCL - 12000 Btu;TCL;MN12Z2
5025218;UNITA' INTERNA CONSOLLE TCL - 18000 Btu;TCL;MN18Z2
5025412;UNITA' ESTERNA CANALIZZATO PER MONO TCL - 12000 Btu;TCL;MT1210
5025418;UNITA' ESTERNA CANALIZZATO PER MONO TCL - 18000 Btu;TCL;MT1810
5025424;UNITA' ESTERNA CANALIZZATO PER MONO TCL - 24000 Btu;TCL;MT2410
5025430;UNITA' ESTERNA CANALIZZATO PER MONO TCL - 30000 Btu;TCL;MT3010
5025609;UNITA' INTERNA CANALIZZATO TCL - 9000 Btu;TCL;MN09DW1
5025612;UNITA' INTERNA CANALIZZATO TCL - 12000 Btu;TCL;MN12DW1
5025618;UNITA' INTERNA CANALIZZATO TCL - 18000 Btu;TCL;MN18DW2
5025624;UNITA' INTERNA CANALIZZATO TCL - 24000 Btu;TCL;MN24DW2
5025630;UNITA' INTERNA CANALIZZATO PER MONO TCL - 30000 Btu;TCL;MT30DW0
5025636;UNITA' INTERNA CANALIZZATO TCL - 36000 Btu;TCL;MN36DW2
5025648;UNITA' INTERNA CANALIZZATO TCL - 48000 Btu;TCL;MN48D3W2
5025655;UNITA' INTERNA CANALIZZATO TCL - 55000 Btu;TCL;MN55D3W2
2185602;ANTICALCARE ZEROCAL - 1000 ml;TECHNO;ZRCAL
1060402;CRONOTERMOSTATO MANUALE TIZIANO - Programmazione giornaliera;TECNOSWITCH;CR1115BI
0617304;VALVOLA INCASSO 164 SOLO CORPO - 1/2 FF;TECO;I4T3911100
0617305;VALVOLA INCASSO 164 SOLO CORPO - 3/4 FF;TECO;I4T4911100
0617501;PARTE ESTERNA PER VALVOLA 164 - Cappuccio cromato;TECO;KAI4010000
0617502;PARTE ESTERNA PER VALVOLA 164 - Maniglia cromata;TECO;KAI4030000
0618804;KIT VALVOLA ACQUA E CASSETTA MOD. K4.1 - Fastec 1/2;TECO;K401BF101000
0618805;KIT VALVOLA ACQUA E CASSETTA MOD. K4.1 - Eurocono 3/4;TECO;K401BE101000
0618901;PLACCA DI COPERTURA PER VALVOLE ACQUA - Bianca;TECO;KPLB0301600
0618902;PLACCA DI COPERTURA PER VALVOLE ACQUA - Silver;TECO;KPLB0301800
0618903;PLACCA DI COPERTURA PER VALVOLE ACQUA - Cromo;TECO;KPLB0301M00
0619004;VALVOLA INCASSO K4.0 - Fastec 1/2;TECO;K400BF10100
0619005;VALVOLA INCASSO K4.0 - Eurocono 3/4;TECO;K400BE10100
06191;COLLETTORE SANITARIO K4.2 - Fastec 1/2 5+4;TECO;K402BF10100
06192;COLLETTORE SANITARIO K4.3 - Fastec 1/2 6+5;TECO;K403DF10100
06193B;PLACCA DI COPERTURA PER COLLETTORE K4.3 - Bianca;TECO;KPLD0301600
06193S;PLACCA DI COPERTURA PER COLLETTORE K4.3 - Silver;TECO;KPLD0301800
0619504;RACCORDO TWIN FASTEC - Fastec 1/2;TECO;KAOOF100001
0619604;RACCORDO TWIN FASTEC A T - Fastec 1/2;TECO;KAOOF10002
0619704;TAPPO FASTEC - Fastec 1/2;TECO;KA00K00002
0619804;RACCORDO FASTEC MASCHIO 1/2 - Fastec 1/2;TECO;KAOOK00003
0619905;RACCORDO FASTEC MASCHIO 3/4 - Fastec 3/4;TECO;KAOOK00004
0634002;VALVOLA DI INTERCETTAZIONE MOTORIZZABILE PER IMPIANTI SANITARI K4.1 E-READY - Fastec F13 - DN15;TECO;K401BF10300
0634202;MOTORE ELETTRICO E104 PER VALVOLA K 4.1 E-READY - 230 V - Imp.Idrico Sanit.;TECO;E1045100
0634204;MOTORE ELETTRICO E104 PER VALVOLA K 4.1 E-READY - 230 V - Riscaldamento;TECO;E1042100
0634402;VALVOLA DI INTERCETTAZIONE MOTORIZZABILE T4 E-READY - F13 - DN15;TECO;T4P3271100
0634502;VALVOLA DI INTERCETTAZIONE A TEE MOTORIZZABILE T4 E-READY - F13 - DN15;TECO;T4P32C1100
0634602;RUBINETTO DI INTERCETTAZIONE DA INCASSO FILO MURO ULTRA VERSIONE DIRITTA TECO - DN 15 - 1/2" Filet.;TECO;U4P3911100
0634604;RUBINETTO DI INTERCETTAZIONE DA INCASSO FILO MURO ULTRA VERSIONE DIRITTA TECO - DN 15 - Fastec F14;TECO;U4P3971100
0634606;RUBINETTO DI INTERCETTAZIONE DA INCASSO FILO MURO ULTRA VERSIONE DIRITTA TECO - DN 20 - 3/4" Filet.;TECO;U4P4911100
0634802;RUBINETTO DA INCASSO AD U TECO - DN 15 -F14;TECO;U4P3972100
0635002;KIT CONTABILIZZAZIONE DA INCASSO CON CONTATORE PER ACQUASANITARIA K4CC E-READY - F13 - DN15;TECO;K4CCDF10100
0635202;PLACCA DI COPERTURA B03 PER K4.1 TECO - Bianca;TECO;KPLB0301600
0635204;PLACCA DI COPERTURA B03 PER K4.1 TECO - Silver;TECO;KPLB0301800
0635206;PLACCA DI COPERTURA B03 PER K4.1 TECO - Cromo Lucido;TECO;KPLB0301M00
0635302;COMANDO ESTERNO A FILO MURO TECO - Bianco;TECO;UPLU0302600
0635304;COMANDO ESTERNO A FILO MURO TECO - Cromo Lucido;TECO;UPLU0302M00
0635306;COMANDO ESTERNO A FILO MURO TECO - Nero;TECO;UPLU0302A00
0635308;COMANDO ESTERNO A FILO MURO TECO - Silver;TECO;UPLU0302800
0635402;COMANDO INTERNO A FILO MURO TECO - Bianco;TECO;UPLU0301600
0635404;COMANDO INTERNO A FILO MURO TECO - Cromo Lucido;TECO;UPLU0201M00
0635406;COMANDO INTERNO A FILO MURO TECO - Silver;TECO;UPLU0201800
0635408;COMANDO INTERNO A FILO MURO TECO - Nero;TECO;UPLU0301A00
0635502;LINK CON LIVELLA REGOLABILE TECO -;TECO;KA00U40004
0635602;KIT PROLUNGA MODULARE PER RUBINETTO INTERCETTAZIONE FILO MURO TECO -;TECO;KA00U40003
0636002;RACCORDO A TEE FEMMINA FASTEC - F13M;TECO;RF12310200
0636202;RACCORDO NIPLES F/F FASTEC - F13;TECO;RF12110200
0636402;BARILOTTO ESTENSIBILE F/F FASTEC - F13;TECO;RF12110300
0636502;RACCORDO NIPLES M/M FASTEC - F13;TECO;KA00K00008
0636602;RACCORDO A GOMITO FASTEC M/F - F13M;TECO;RF12210100
0636702;RACCORDO A GOMITO FASTEC F/F - F13M;TECO;RF12210200
0636802;RACCORDO FASTEC FILETTATO FEMMINA - F13 -1/2;TECO;RF12101000
0637002;RACCORDO A GOMITO FILETTATO MASCHIO FASTEC - F13 - 1/2;TECO;RF122F0100
0637202;RACCORDO A GOMITO FILETTATO FEMMINA FASTEC - F13 -1/2;TECO;RF122F0200
06481;VALVOLA INCASSO K2. 1 NEW - 3/4;TECO;K201BC10100
06482B;PLACCA DI COPERTURA PER VALVOLA K2. 1 NEW - Bianca;TECO;KPLB0101600
06482C;PLACCA DI COPERTURA PER VALVOLA K2. 1 NEW - Cromata;TECO;KPLB0101MOO
06482N;PLACCA DI COPERTURA PER VALVOLA K2. 1 NEW - Nera;TECO;KPLB0101A00
0648314;CODOLO RAME A SALDARE TECO - 3/4 x 14;TECO;K2CS1401
0648316;CODOLO RAME A SALDARE TECO - 3/1 x 16;TECO;K2CS1601
0648814;RACCORDO A STRINGERE PER TUBO RAME - 3/4 x 14;TECO;KOCR1401
0648816;RACCORDO A STRINGERE PER TUBO RAME - 3/4 x 16;TECO;KOCR1601
06495;CASSETTA COLLETTORE GAS K7 - 1" x 3/4;TECO;K202CC10100
06496;VALVOLA INCASSO K2 - 3/4;TECO;K200BC10100
06497B;PLACCA DI COPERTURA PER COLLETTORE K7 - Bianca;TECO;K7PL0001
06497N;PLACCA DI COPERTURA PER COLLETTORE K7 - Nera;TECO;K7PL0003
06497S;PLACCA DI COPERTURA PER COLLETTORE K7 - Silver;TECO;K7PL0002
0649905;ADATTATORE PER RACCORDI A TENUTA CONICA - 3/4;TECO;AP004001
0649906;ADATTATORE PER RACCORDI A TENUTA CONICA - 1";TECO;AP005001
0650002;COLLETTORE GAS MULTI-INTERCETTAZIONE DUE VIE H 2.2 TECO - 1"3/4;TECO;K202CC10100
0650202;COLLETTORE GAS MONO INTERC ETTAZIONE DUE VIE K 2.3 - TC 1" TC 3/4 DN20;TECO;K203CC10100
0650402;PLACCA DI COPERTURA C01 TECO - Bianca;TECO;K7PL0001
0650404;PLACCA DI COPERTURA C01 TECO - Nera soft touch;TECO;K7PL0003
0650406;PLACCA DI COPERTURA C01 TECO - Silver;TECO;K7PL0002
0650602;KIT PROLUNGA MODULARE TECO - K4.0 - K2.0 -K2.1;TECO;KPR0001
0651002;SCATOLA GAS DA INCASSO RK CON RACCORDO IN USCITA FIREBAG TECO - DN 15;TECO;RK13KC0100
0651202;RACCODO FIREBAG 90° M/M AD ATTIVAZIONE TERMICA PER IMPIANTI GAS TECO -;TECO;RT406C00
2430002;MISCELATORE LAVABO T-ONE - C/scarico aut. 1"1/4;TEOREMA;8T301
2430202;MISCELATORE BIDET T-ONE - C/scarico aut. 1"1/4;TEOREMA;8T401
2430402;MISCELATORE VASCA CON DOCCETTA T-ONE - Cromo;TEOREMA;8T150
2430502;MISCELATORE DOCCIA ESTERNO T-ONE - S/doccetta -Cromo;TEOREMA;8T210
2430602;MISCELATORE INCASSO DOCCIA T-ONE - Completo -Cromo;TEOREMA;8T000
2430702;MISCELATORE INCASSO CON DEVIATORE T-ONE - Completo -Cromo;TEOREMA;8T010
2431002;MISCELATORE LAVABO BING - C/scarico aut. 1"1/4;TEOREMA;9B301
2431202;MISCELATORE BIDET BING - C/scarico aut. 1"1/4;TEOREMA;9B401
2431402;MISCELATORE VASCA ESTERNO CON DOCCETTA BING - Cromo;TEOREMA;9B150
2431502;MISCELATORE DOCCIA INCASSO BING - Completo -Cromo;TEOREMA;9B000
2431602;MISCELATORE DOCCIA INCASSO CON DEVIATORE BING - Completo -Cromo;TEOREMA;9B010
2431802;MISCELATORE DOCCIA ESTERNO BING - Cromo;TEOREMA;9B210
2432002;MISCELATORE LAVABO VELVET - C/scarico aut. 1"1/4;TEOREMA;8V301
2432202;MISCELATORE LAVABO ALTO VELVET - C/scarico Click Clack;TEOREMA;8V341
2432402;BATTERIA LAVABO INCASSO A PARETE VELVET - C/scarico Click Clack;TEOREMA;8V318
2432502;MISCELATORE BIDET VELVET - C/scarico aut. 1"1/4;TEOREMA;8V401
2432602;MISCELATORE VASCA ESTERNO CON DOCCETTA VELVET - Cromo;TEOREMA;8V150
2432702;CORPO INCASSO DOCCIA UNIVERSALE TEOREMA - Ø 46;TEOREMA;03107
2432802;CORPO INCASSO DOCCIA UNIVERSALE CON DEVIATORE TEOREMA - Ø 46 + dev.Ø 21;TEOREMA;03117
2432902;PIASTRA E LEVA PER INCASSO DOCCIA VELVET - Cromo;TEOREMA;8V007
2433002;PIASTRA E LEVA PER INCASSO DOCCIA CON DEVIATORE - Cromo;TEOREMA;8V017
2433202;MISCELATORE LAVABO GOODLIFE - C/scarico aut. 1"1/4;TEOREMA;86301
2433402;MISCELATORE LAVABO MEDIO GOODLIFE - C/scarico aut. 1"1/4;TEOREMA;86331
2433502;MISCELATORE LAVABO SUPER GOODLIFE - C/scarico Click Clack;TEOREMA;86370
2433602;MISCELATORE BIDET GOODLIFE - C/scarico aut. 1"1/4;TEOREMA;86401
2433702;MISCELATORE VASCA ESTERNO CON DOCCETTA GOODLIFE - Cromo;TEOREMA;86150
2433802;PIASTRA E LEVA PER INCASSO DOCCIA GOODLIFE - Cromo;TEOREMA;86007
2433902;PIASTRA E LEVA PER INCASSO DOCCIA CON DEVIATORE GOODLIFE - Cromo;TEOREMA;86017
2434002;MISCELATORE LAVABO JABIL 25 - C/scarico Click Clack;TEOREMA;73305
2434202;MISCELATORE LAVABO MEDIO JABIL 25 - C/scarico Click Clack;TEOREMA;73335
2434402;MISCELATORE LAVABO ALTO JABIL 25 - C/scarico Click Clack;TEOREMA;73375
2434502;BATTERIA LAVABO INCASSO A PARETE JABIL 25 - C/scarico Click Clack;TEOREMA;73318
2434602;MISCELATORE BIDET JABIL 25 - C/scarico Click Clack;TEOREMA;74305
2434702;MISCELATORE VASCA ESTERNO CON DOCCETTA JABIL 35 - Cromo;TEOREMA;73152
2434802;MISCELATORE DOCCIA ESTERNO JABIL 35 - S/doccetta -Cromo;TEOREMA;73212
2434902;PIASTRA E LEVA PER INCASSO DOCCIA JABIL - Cromo;TEOREMA;73007
2435002;PIASTRA E LEVA PER INCASSO DOCCIA CON DEVIATORE JABIL - Cromo;TEOREMA;73017
2435202;MISCELATORE LAVABO PILLAR - C/scarico aut. 1"1/4;TEOREMA;9K311
2435402;MISCELATORE LAVABO ALTO PILLAR - C/scarico Click Clack;TEOREMA;9K361
2435502;BATTERIA LAVABO INCASSO A PARETE PILLAR - C/scarico Click Clack;TEOREMA;9K318
2435602;MISCELATORE BIDET PILLAR - C/scarico aut. 1"1/4;TEOREMA;9K410
2435702;MISCELATORE VASCA ESTERNO CON DOCCETTA PILLAR - Cromo;TEOREMA;9K160
2435802;MISCELATORE INCASSO DOCCIA PILLAR - Completo -Cromo;TEOREMA;9K000
2435902;MISCELATORE INCASSO DOCCIA CON DEVIATORE PILLAR - Completo -Cromo;TEOREMA;9K010
2436002;MISCELATORE LAVELLO T-ONE CANNA FUSA - Cromo;TEOREMA;8T526
2436202;MISCELATORE LAVELLO T-ONE A CANNA ALTA - Cromo;TEOREMA;8T527
2436302;MISCELATORE LAVELLO A PARETE T-ONE - Cromo;TEOREMA;8T500
2436402;MISCELATORE LAVELLO BING A CANNA CONICA - Cromo;TEOREMA;9B526
2436602;MISCELATORE LAVELLO GOODLIFE A CANNA ALTA - Cromo;TEOREMA;86536
2436802;MISCELATORE A LAVELLO GOODLIFE CANNA AD U - Cromo;TEOREMA;86564
2436902;MISCELATORE LAVELLO GOODLIFE CON DOCCETTA ESTRAIBILE - Cromo;TEOREMA;86522
2437002;MISCELATORE LAVELLO TEOREMA CON CANNA AD U - Grafite;TEOREMA;175141G
2437102;MISCELATORE LAVELLO EASYFIX - Cromo;TEOREMA;17829
2437602;CARTUCCIA TEOREMA CON DISTRIBUTORE Ø 216 -;TEOREMA;01186
2437702;CARTUCCIA TEOREMA CON DISTRIBUTORE Ø 35 -;TEOREMA;01193
2437802;CARTUCCIA TEOREMA SENZA DISTRIBUTORE Ø 35 -;TEOREMA;01194
2437902;CARTUCCIA TEOREMA SENZA DISTRIBUTORE Ø 40 -;TEOREMA;01191
2438002;CARTUCCIA TEOREMA ANTIORARIA SENZA DISTRIBUTORE Ø 40 -;TEOREMA;01321
2438202;CARTUCCIA TEOREMA BING - Lavabo-Bidet;TEOREMA;R-000144
2438402;CARTUCCIA TEOREMA " AZZURRO" Ø 39 - H.66 mm;TEOREMA;81800PBTAVD
2438502;CARTUCCIA VASC/DOC Ø 39 "AZZURRO TEOREMA - H.79 mm;TEOREMA;818000PBTALB
8101205;SCALDABAGNO ELETT. MOD.10 LT SPL TERMOBOILER - 5/A;TERMOBOILER;GRGPTY0Q
8101302;SCALDABAGNO ELETT. MOD.10 LT STL TERMOBOILER - 2/A;TERMOBOILER;GRF0TY0Q
8101305;SCALDABAGNO ELETT. MOD.10 LT STL TERMOBOILER - 5/A;TERMOBOILER;GRG0TY0Q
8101405;SCALDABAGNO ELETT. MOD.15 LT SPL TERMOBOILER - 5/A;TERMOBOILER;GRGPR40Q
8101605;SCALDABAGNO ELETTRICO MOD.30 QUADRATO TERMOBOILER - 5/A;TERMOBOILER;GRGP290Q
8101802;SCALDABAGNO ELETTRICO MOD.30 LT CIRCOLARE TERMOBOILER - 2/A;TERMOBOILER;E20
8101902;SCALDABAGNO ELETTRICO MOD.50 LT GHIERA VR TERMOBOILER - 2/A;TERMOBOILER;EN01K3KT
8102002;SCALDABAGNO ELETTRICO MOD.50 LT FLANGIA VR TERMOBOILER - 2/A;TERMOBOILER;E00023KT
8102005;SCALDABAGNO ELETTRICO MOD.50 LT FLANGIA VR TERMOBOILER - 5/A;TERMOBOILER;E00013NT
8102302;SCALDABAGNO ELETTRICO MOD.80 LT GHIERA VR TERMOBOILER - 2/A;TERMOBOILER;EP01K3KT
8102402;SCALDABAGNO ELETTRICO MOD.80 LT FLANGIA VR TERMOBOILER - 2/A;TERMOBOILER;E30023KT
8102405;SCALDABAGNO ELETTRICO MOD.80 LT FLANGIA VR TERMOBOILER - 5/A;TERMOBOILER;E30013NT
8102502DX;SCALDABAGNO ELETTRICO MOD.80 LT FLANGIA OR TERMOBOILER - 2/A Dx;TERMOBOILER;E31023KT
8102502SX;SCALDABAGNO ELETTRICO MOD.80 LT FLANGIA OR TERMOBOILER - 2/A Sx;TERMOBOILER;E32023KT
8102505DX;SCALDABAGNO ELETTRICO MOD.80 LT FLANGIA OR TERMOBOILER - 5/A Dx;TERMOBOILER;E31013ST
8102505SX;SCALDABAGNO ELETTRICO MOD.80 LT FLANGIA OR TERMOBOILER - 5/A Sx;TERMOBOILER;E32013ST
8102602;SCALDABAGNO TERMO-ELETTRICO VERTICALE TERMOBOILER - Mod.80 5/A Dx;TERMOBOILER;E33013NT
8102604;SCALDABAGNO TERMO-ELETTRICO VERTICALE TERMOBOILER - Mod.80 5/A Sx;TERMOBOILER;E34013NT
8102606;SCALDABAGNO TERMO-ELETTRICO VERTICALE TERMOBOILER - Mod.100 5/A Dx;TERMOBOILER;E430U3NT
8102608;SCALDABAGNO TERMO-ELETTRICO VERTICALE TERMOBOILER - Mod.100 5/A Sx;TERMOBOILER;E440U3NT
8102802;SCALDABAGNO ELETTRICO MOD. 100 LT FLANGIA VR TERMOBOILER - 2/A;TERMOBOILER;E400B3KT
8103002;SCALDABAGNO ELETTRICO MOD.100 LT FLANGIA OR TERMOBOILER - 2/A Dx;TERMOBOILER;E410B3KT
8103004;SCALDABAGNO ELETTRICO MOD.100 LT FLANGIA OR TERMOBOILER - 2/A Sx;TERMOBOILER;E420B3KT
20009D;VASCA A SEDERE AMICA - Versione Destra;THERMOMAT;VS004APDX
20009S;VASCA A SEDERE AMICA - Versione Sinistra;THERMOMAT;VS004APSX
9003002;Kit solare Lt 150 Circolazione naturale 1 collettore;THERMOSOLAR;001.00.100001
90036;SISTEMA THERMOSOLAR LT 200 1 COLLETTORE (M 2,5) CIRCOLAZIONE NATURALE Lt 200;THERMOSOLAR;001.00.100003
9003802;Sistema THERMOSOLAR Lt 300 Circolazione naturale LT 300;THERMOSOLAR;001.00.100007
0561807;VALVOLA A SFERA FF CON QUADRO PIOMBABILE - 1"1/4;TIEMME;6040004
0561808;VALVOLA A SFERA FF CON QUADRO PIOMBABILE - 1"1/2;TIEMME;604 11/2
0571304;GRUPPO DI RIEMPIMENTO 3160K - 1/2 con manometro;TIEMME;3170001
0573106;VALVOLA ANTICONDENSA 4732 - 1" - 60°C;TIEMME;3240017
0573107;VALVOLA ANTICONDENSA 4732 - 1" 1/4 - 60°C;TIEMME;3240018
0573305;MISCELATORE TERMOSTATICO M PER SANITARIO - 3/4;TIEMME;3200036
0573306;MISCELATORE TERMOSTATICO M PER SANITARIO - 1";TIEMME;3200001
